sentence,label,sentiment score
"Further, in the midst 
of the Government’s expenditure rationalisation 
drive, a holistic assessment of existing poverty 
eradication strategies is required to improve the 
efficacy of expenditure.",Negative,0.338946138499432
"Such an assessment 
can help identify areas in which the Government 
may seek collaborations with the private sector 
and relevant multilateral organisations.",Very Negative,0.1151042425379114
"Poverty 
eradication efforts should also comprise other 
multisector interventions, such as the promotion of 
value additions in the agriculture sector, expanding education opportunities for poor and vulnerable groups to ensure future income opportunities, promoting livelihood development programmes",Very Negative,0.10084041506968888
"52
CENTRAL BANK OF SRI LANKA  | ANNUAL REPORT 2022
1along with the improvement of the participation of 
women in labour markets as well as the adoption of 
a systematic policy framework for existing safety net 
programmes alongside the gradual improvements to 
income levels.",Negative,0.31126650556152935
"The national policy planning mechanism and 
holistic implementation need to be strengthened 
in order to support the country to embark on a 
strong economic recovery and growth.",Neutral,0.5711920311937386
"A major 
predicament for promoting both domestic and 
foreign investments in the country is the lack of 
policy consistency, which is detrimental to economic and financial decision making and planning ahead 
for businesses.",Neutral,0.5866491979718822
"As changes in governments often 
bring about major policy reversals, policy formulation needs to be completely detached from political cycles 
to maintain consistency.",Negative,0.242329859059908
"National planning needs to 
be focused on productivity improvements across the 
economy where all resources are optimally utilised.",Negative,0.38444578040830424
"A 
national plan needs to be formulated by experts, both in the public and private sectors, in each area and 
be consented to by the Parliament before adoption.",Very Negative,0.16301980906809233
"It 
is also important to develop strategic policy clusters, 
where there exist synergistic outcomes, e.g., a policy 
that recognises the synergies in nutrition agriculture and livestock production, land use, and environmental 
policies with an emphasis on countering the effects 
of climate change that could ensure optimum long 
term outcomes in those areas.",Very Negative,0.15407555114517757
"Also, the export policy 
should be related to the foreign affairs, investment 
promotion, industrial and agricultural policies, while the 
mineral use policy should be related to the industrial policy.",Positive,0.7221419147301467
"Over-reliance on few bilateral partners for 
exports, investments, workers’ remittances, and 
foreign funding could give rise to vulnerabilities 
that could have reverberations on foreign policy, 
national security, and the country’s sovereignty at 
large.",Negative,0.32869625851374684
"An independent policy monitoring mechanism 
should also be in place, where individuals who fail to implement policies to reach desired outcomes are 
held accountable.",Neutral,0.4874102428679715
"The reliance of the public sector on the 
banking system has continued relentlessly over 
the recent years resulting in the crowding out of private sector investment, increasing inflationary pressures and stresses in the financial system.",Neutral,0.4625505307021037
"Poor fiscal performance and the loss of access 
to external financing amidst sovereign rating 
downgrades, necessitated the Government to seek funding mainly from the Central Bank and state owned commercial banks to finance its budget deficit and debt servicing since the onset of the pandemic.",Very Negative,0.06333866754527528
"Meanwhile, the delayed implementation of regular formula based price revisions of fuel and electricity and legacy issues related to inefficiencies and low productivity have made SOBEs financially weak, thus burdening the government coffers as well as the entire banking system.",Neutral,0.44341920573539473
"As a result of such sustained financing over the years, the exposure of the banking system to the public sector has increased notably posing risks to the stability of the financial system.",Positive,0.7683524097266484
